Cement (kg in a m^3 mixture),Blast Furnace Slag (kg in a m^3 mixture),Fly Ash (kg in a m^3 mixture),Water  (kg in a m^3 mixture),Superplasticizer (kg in a m^3 mixture),Coarse Aggregate  (kg in a m^3 mixture),Fine Aggregate (kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
144.64747886105414,311.1689699422693,118.3394324612651,204.28134096877244,0.6619844604687253,867.6647575369681,822.9007333273643,336,23.901177516296876
391.94077840754454,170.35556640896058,140.52675461710328,129.63370493473272,29.47563816768116,1190.982625273537,897.0543958726762,336,48.8757630732821
102.22709689233622,348.5496340492998,47.48669367496126,168.81096070064504,2.5839641719104103,1141.3268746666345,711.9067723548163,228,20.957459031096477
170.7555426236994,66.78918565312361,102.47275550915813,224.49589087514806,24.43160337806284,999.3332113176949,825.9810430609894,147,14.812865187890724
341.44286732129785,312.7043404640199,20.844960561669534,176.35139025823247,8.410042576542375,1041.298169073612,635.2568973563168,122,36.3531849856819
404.43388698478503,279.57486700502704,76.90226552896252,249.63370600738355,3.9653897326161527,890.904421423865,765.4662094332828,81,37.85633471190746
386.86295418114423,277.5318640718587,97.53341372425288,192.67770704305826,13.195669191415046,1017.5148281566987,900.0643331818404,173,36.05145742062802
198.6784961626463,304.12196212207954,130.4448519090945,161.75107984267396,19.318697383428407,1077.9880532485904,877.3603413716176,154,27.522298126845886
413.35885739291575,273.9686367394796,190.1062105172407,148.6144723676179,11.42855535070425,1006.0668113546355,996.2570948688716,150,47.9893389583009
204.38959849859202,225.43931578730954,120.13021330967118,165.56766945720102,1.6369622484809687,1196.1140682339765,711.1564503951024,58,22.835395775158908
243.1758671900778,47.24815596565953,148.71878323531195,168.42932558874162,17.9838341897615,1044.5366624990904,799.2757196695917,63,18.136453232369863
428.45621825193064,11.70942461685069,101.25321189904055,128.93277810411493,27.07209828332024,948.3894850368677,731.8121655095987,156,39.2460462987315
385.83847558077446,331.5052252136473,126.82080627526626,168.0446459254805,11.49646097841755,1108.8608110463351,776.2412456236699,356,43.94361826204748
473.6583006174383,221.9941132274657,14.186443226754687,180.35100756609924,6.4899833289248114,868.1850046326568,942.7800519477553,322,39.1544389852025
389.3496726121511,286.7534247514235,50.878316168369395,213.9559077910446,13.277320377984461,953.8063254825066,873.6836300753946,168,39.60932577177204
350.0557854676075,173.348046544518,72.37061864102773,205.37483301380905,1.4508813314634261,938.7835801510344,952.9764765390327,166,24.31339105327226
141.2168978443607,42.23094802646201,94.49867100130271,212.13953517979007,24.614627534408243,972.7228380431109,681.4044433327546,85,10.776655885195916
261.79495334615075,45.06688519291816,9.129749100476747,121.08727864399143,24.7902243285056,1112.7119303714906,949.3444471365751,137,12.411417671080311
216.6890417799592,246.8035034024297,28.004819510663538,148.29676194546968,17.640013902888853,993.669212865363,623.9049096713537,189,22.55163216104524
207.35544308679675,154.91012216380656,55.36286155826116,206.01895749198133,10.593086668151685,1117.605780106385,955.4397121748609,2,13.606202407214361
528.1246440910761,72.18890161212121,194.30653818021014,182.91861786336713,23.9935009333735,1030.5955612559464,731.6295117842911,106,38.30696706425793
272.9629988533746,176.97403682691728,66.26940142061015,120.69075183688497,16.640610743651017,936.8277738630221,725.8350533656265,364,31.95024554211995
492.50048427792984,23.115217347048272,96.4082116224165,224.5843035161369,24.777969256500487,1123.991497473389,804.8354306794656,72,41.830573724394064
377.70099543879564,209.50970468918356,39.219542547678586,220.46524452774386,18.94376377749062,895.3158682212367,976.2760750892927,126,26.81262461604544
449.7169735583253,96.83762559663516,122.15601421515365,191.29449118916313,23.53216419638392,889.7531919199182,619.1125458725621,170,37.97716896755952
321.16032096628453,287.1212762293877,56.136643103194864,128.64023235091537,17.9568897965328,1001.8011696219344,740.8923900282981,205,46.83867672854263
353.837709235598,111.73030521248656,41.398515687685354,219.64695643923602,12.424232046469987,904.3396983848356,942.6287954733343,313,25.228955485609223
316.70778528030013,163.87925366944842,103.31452568919582,195.88276640507732,28.738375797784126,803.6348139804866,758.4217909741867,337,41.79704475807173
185.90691463113959,4.183394366916229,1.1011598320841642,221.6547970305347,16.23341474636534,1059.3190109195207,679.6627590388268,195,8.118498963010328
417.8789307150623,26.080879606041197,1.5328065298450655,217.72710901145925,18.152685556216152,1004.4375285889591,769.9176725325647,158,29.118007371805206
223.53983947397654,141.29768030640653,43.81376182037155,224.3902693545188,6.614629182442478,978.2071257972644,754.2210005966677,141,23.568867832350758
110.69902522983969,172.77798049816445,7.344272500164228,187.34104863260123,18.769523682818296,1186.7874058473262,966.1664805866814,275,11.571779653465352
384.0078101991538,216.00739732294934,21.605150826138274,138.24218736515695,17.148229484488315,1028.4796735851655,904.7737502972388,7,38.106917180842835
177.92869893910154,104.99852833534916,67.77212986775032,207.25047153935952,5.545151938410749,1145.3726311157538,802.0462222976025,54,16.162378095075635
513.8017771152822,250.1934790055553,160.51713591596257,200.66159205675618,1.7876129205943114,855.7800944820641,995.3482266886284,104,44.89900705993495
519.7285738811385,309.64406298811366,114.40972867386017,216.49291433588132,18.130779591443133,1027.6825852517711,786.1110125103694,342,51.417621697087704
502.5403316969973,280.74635600160593,102.53354519128328,142.0845307865956,22.910768080509616,1147.1918506923612,623.2951323281101,338,55.31292192203887
262.86982811239557,14.262777125408572,58.69776464162433,145.3467759870376,15.702041127660246,1033.242302911959,704.909728725994,61,17.897318880864663
106.80091127270167,172.98250101281843,186.35074388656327,235.7532372385127,6.803178759589371,1087.2056712508006,774.428192087725,87,6.291811377503129
508.4601675385992,37.77486423054295,79.40300824743834,217.4971137987692,19.995659300791047,948.8174271248829,662.7610496584481,258,37.646605966533286
288.40102525961834,87.13620571050988,17.4185533591543,238.06970353104197,2.403171798288067,836.9798068148266,979.0260505296171,178,1.6423980688804072
525.3281203792146,355.19853357617274,123.41330322356026,218.6329917513097,13.255011144058638,983.1601180508286,906.7395591271093,242,53.499078180459236
523.9927899192712,51.29839544454476,22.76767869532028,197.63018977873924,4.901002751952605,957.791756335543,707.314880171109,203,43.794951059947984
475.32416040563845,179.59973524248818,69.04462856033842,205.03725581362357,5.533771531796501,1146.824072951579,836.3218134071664,31,29.86932978758648
229.5575125106177,222.53606435452286,101.48238774356177,235.5866301122013,6.068818474746109,897.5981209409889,888.5796628438288,289,22.60234289148406
269.44300058484714,252.88738939587742,174.84450493703517,195.24487808655226,11.601211711319337,1186.6936910140432,976.5115715627192,80,42.12581207675436
474.500135467417,201.47352605528908,98.70931606802374,202.21087216269035,1.5345061686119288,1183.2552479217984,952.6541396701643,11,39.130338163704636
239.44568226876217,3.5175050709061173,140.45175320633285,140.34197308046808,11.933803227872946,899.0526572285755,806.0768904552855,254,29.550160888330954
174.5768085418807,117.52607096783709,198.56336779981407,181.60975861509337,15.351223413441025,939.2207821909282,909.8610479172071,287,17.75914635819181
344.99255548167406,186.3761916184961,26.297823979596323,213.13162455455287,14.498828548989756,1158.222296349554,824.857901531034,176,32.40078047869412
511.9081006307436,31.63193969214001,54.9463051039039,155.2225507811275,11.483523012091217,1186.648888358443,821.081556018216,126,33.862448403206514
406.2531105369881,126.22569523530507,78.91521511952928,146.29304346818955,25.174398242122574,977.3756411344176,645.8967833352767,47,38.06484383148134
350.8269148393206,11.953119164891962,84.36563570776627,160.79748506917403,4.359800772615124,928.3988182563592,650.4550632064609,206,31.80259402257604
142.75765725913817,28.288258975807466,82.20421505310915,151.39508163906834,15.17090231344122,1010.4376053006168,811.813446008983,107,14.130484768395714
370.60317974763467,142.8923794325746,181.52220051131098,147.93864281473145,1.8612425086966289,1075.107682546294,707.5446179916026,275,37.37412105392858
535.6236940458758,47.777671455501725,142.80652889337128,175.2306095728513,2.1346703663372923,909.389806149992,608.4147609841874,337,48.611802636771884
161.63696670407057,204.31470537416092,121.58104281814074,238.01900680485943,17.21597549031289,1094.589269847629,889.1356815600849,123,18.4540837216721
328.0650470400442,248.20738888941565,61.87454357255642,185.91775407603336,16.98055274663463,820.6629428458564,612.994638676066,134,36.44185147409441
486.0441516483004,288.2112116792698,164.75807684425894,144.429649505992,26.34100538533371,819.7177971057665,838.1107364416218,107,52.28850622656342
425.93819181184995,72.05408792813164,191.0121022969978,130.00631701951363,16.736210269802196,954.5150820582181,815.6775176509258,305,48.616581108163906
406.6869260379179,60.293729613265114,164.2396565100453,210.50029886793027,28.793730612145506,941.3892768242882,987.5258762311219,329,45.98127807716372
409.0929969543281,37.64442252038409,0.31302103829458083,169.7638393767304,1.460845451997893,926.2532861468609,793.6852557390566,50,25.31116263114872
258.17610653669226,229.11488983570922,127.2802740366814,226.8380230560967,2.9402305434222322,996.407905067564,625.440574551119,337,29.561412878711383
229.1804114763771,254.33126153528443,10.227076288420145,205.73639992330013,1.3219758471114418,928.2934329246285,820.6751871225847,95,16.03579933766172
456.118908410546,11.371012137231133,51.52144406674437,223.5113885703779,5.558305510006201,876.9031673872367,936.4384682464406,268,34.931544221938324
456.4498936588395,337.0364086477283,11.904940069554337,155.35298512439834,16.238103328250343,923.7878196354404,998.739713712576,23,46.40394575621201
481.51182017524565,18.70966211453007,120.75909058987754,210.00665991993756,19.36716544282284,1189.9617091240939,772.137269475629,54,35.6984202897511
501.8258431248474,194.86668070838536,137.31798269852135,154.32805801018344,1.367554738460064,964.4453667979394,728.1194969986971,254,50.22762500412202
324.99065549881266,255.2617870023299,22.897527613181023,242.0789023285379,28.37912669536798,977.8851107433343,962.6613187807995,235,41.93974924687448
320.6671696623678,313.5488845485908,76.7677766089959,202.72865659933868,25.26496129951143,1030.617995980456,676.4968516304485,59,19.634811532869758
451.24987874538107,257.071295567674,91.2473017911084,162.18653402279446,8.898374464712793,1193.3363073656906,846.1715660131706,164,42.6974875316049
385.9841295422167,288.62210990512506,73.81060435218332,155.03654209799544,2.315625906794039,896.6405105743052,762.285769672379,259,40.579049985467066
408.86542599338947,122.20206931541018,24.20500009703861,144.82045605931364,5.096612196571718,1072.5128442129735,616.4329459822221,314,45.15666833646172
450.14877455188446,293.3370409487444,83.78955803749508,210.3033246561846,3.80833241264918,1086.3938774166895,738.9153897222791,216,46.82118139827397
491.6023503997292,28.841344698483052,150.23560956168362,148.43302968973055,3.6985133789684053,1042.9297667172264,706.0914090010698,183,44.09553914086925
248.71786901467576,322.13399618178994,14.201532906651092,197.38942457057357,15.556850659972017,835.4313358546576,874.4364615773948,57,32.33433014762934
265.25649916157533,197.13325541534505,16.03600281638069,154.40255350029645,7.375423274802008,1070.7489103310306,979.5161990767672,145,24.604561377480223
141.35205352998236,294.22719718649773,70.95425836719684,206.05596282320292,10.744191495874333,825.6378844144701,707.2188749514551,90,21.039133608442846
354.44326203831656,162.83458242658804,188.345142323785,225.9421647102701,29.685160001529674,1038.4570598199589,924.5863756606727,311,35.756776853715074
115.81460047056652,231.687970270749,133.71452934458281,221.1432816088049,20.529427467760343,1095.8324708886971,622.1439267753638,45,9.173369765921244
304.8631279782825,189.50495793700077,135.73399133451295,218.91067302100163,28.46942001141004,884.3879562479801,815.2484040159253,257,42.05351158238388
338.7636392713337,263.3722278319195,72.383998167573,144.40391273999276,4.276696650993468,1136.6488030171097,628.2200254839578,21,35.28013287693103
226.07815093644513,29.38679353101225,118.73215824170768,131.49004310798745,11.464184244977078,812.1415222132017,973.6131964522558,21,21.038917806878676
359.9666346503647,21.726750236602967,2.0262368055486757,210.86334770336015,16.641954098470627,1137.5251454633224,906.5405122229561,52,16.48734248651214
113.42010997318175,88.95716424365273,127.21920928190843,167.88513779326567,2.3027418566621405,984.1316202571061,863.1799644818369,338,17.59625217137027
116.43320304965434,57.4360848407478,182.65738951524736,176.20500943243513,0.12562330883873596,887.0351759726578,929.5585526498658,171,20.60529691668099
461.94424669024966,313.8420839731926,122.51469366896384,124.04938206314084,20.113030013907526,853.5112579975872,859.0079182280653,67,48.94624746052832
258.4838822209557,78.91703544889596,174.739718693269,153.7449384057564,19.25458550404306,1181.322867032949,987.5777588697165,113,19.29679798065383
155.9066255668293,351.3114920948873,144.79461109321875,124.37793250368033,12.323664299988353,829.0662350324627,885.5831791459086,300,32.802178835023774
329.7870344241139,121.28248503759846,24.11168328073805,234.2941504381622,14.68932228096098,879.6373679743702,969.8634438328987,160,19.732352833991705
438.7971633633888,65.56244964793174,180.49066145716836,151.64156881840896,12.463290017762688,939.1289389732184,806.8527568042553,266,34.33624797720413
194.961252098611,284.29146257129247,13.288768871154977,192.45383204449104,0.7201513453466657,1048.0939395844482,646.825765192745,320,20.54271679548141
374.07180936036013,237.1347991803154,106.79349450955276,125.06731168594695,10.061148186523873,1017.9204341104394,811.2710885692069,232,39.54470181180303
137.5528845972579,179.35045792313002,28.427424758691533,206.69016086973556,5.312467661918695,850.2573969649256,650.7491312252373,325,10.79156157741688
122.7399573141874,199.93087833754726,2.341322146180813,161.9935549480322,2.952725673041062,915.8911934952858,836.997391670562,68,18.074600113617606
333.7960378899851,258.91264017801495,84.4068520255278,236.72949430449654,28.701613016680493,895.5007084344096,792.9972242110651,28,40.63413080872583
337.8794535084469,82.24370687926753,59.008141530831246,235.45536456142466,17.980791751264967,885.4171417961365,849.0301591331126,116,27.526099829863814
380.4691566592109,358.6802097804271,97.2000987595206,162.28778038702723,21.85968852709808,964.4577345919948,604.0187924219326,51,44.71330118061333
419.4801868379711,350.9255383728419,115.43997734691015,237.12491643976082,9.460912297983525,1081.6125810366627,677.9361966621457,181,43.05824064661343
529.3749149635153,234.1172470848973,8.74781446178947,249.50049755484125,11.794413884820456,886.9811728868943,796.5321727648524,260,41.39986995450546
327.17215325252596,71.83528233449225,24.600659024749127,227.30403633611326,7.107719816901704,946.6715518811925,980.2014246356539,79,28.725324644576922
242.10084809414823,244.88216727526486,111.72847929008508,229.83327520817977,2.9089701289627423,956.366970736465,753.4436161420633,273,26.460174684280567
449.8819256982296,25.991427232503305,68.63347063453165,152.3711356941817,5.370949123247514,1190.582611774164,769.7488104214539,108,31.85482603147762
219.16619055531265,11.034900794090184,145.8346975098896,194.97131185150832,23.925421358894575,1181.8665427516275,885.8784356026489,74,21.54749186481536
293.1474251104799,92.76583986403692,130.45832971838794,128.74326881575783,20.326374155513275,1120.0550331008303,841.5171029144472,175,29.80373052031288
134.52080779059702,166.54426442615386,169.12087259798136,132.33933178681707,16.407866279564306,896.663568327674,719.5704600393333,184,26.087352632306327
111.1543271028013,312.578101947017,138.49856533384505,249.85603956432777,14.252696186003043,827.2149256366679,764.3265582269711,23,12.894151313826335
523.5653024582871,261.7808651158709,85.98621547802962,162.46310242536842,27.673028509683732,926.7616550882499,687.079919542893,274,60.14837762260701
467.8312530253706,267.37434763199315,134.59332447888647,217.26390856635004,2.182048433360052,906.7178197735324,986.4085836520834,129,48.993119381401286
406.2286506812271,153.17760040130713,55.076234851083704,224.86645689348614,8.41802439713748,1002.3703200585576,652.2537526229439,291,42.320304821072874
279.9392955422787,124.53659731690665,61.26269975564254,231.5430252309398,10.498135607121421,1111.0911640271172,748.7347138265677,320,21.540026629925524
176.24950083117216,133.57395467445699,157.79703198415865,249.69167866228034,23.472774366383636,1143.3291755515431,610.3355888880045,186,17.344325534626208
168.83229877527788,355.55384294498083,89.28390328031644,151.39454308339282,29.77543860485914,1137.9456341642035,688.7117967734185,59,36.73392181922848
210.10687519242194,14.439308908493693,159.6760681036705,125.24560749176096,7.220115442714592,943.8702244892271,912.188455352062,1,15.424075189004771
341.65973247069303,312.13133860408146,164.48447473365567,173.45489733929617,26.22922002411242,1074.8937373842732,680.4700929155517,131,45.37787250943718
414.42220598802743,208.32314708606162,171.51246753225675,136.9104870777631,24.91868281295374,925.133679009688,632.0253610115863,67,55.0712454039692
390.48684575580177,157.90155090825257,183.32704716824145,122.91536559106717,6.739721929252998,824.362217294073,789.7812719378094,293,34.197819045876116
223.17091465621485,261.09275774944916,86.19704410265925,166.85548752839318,11.979977405976678,1080.6261062411768,603.9876938938074,285,28.040739979875063
520.1407234918054,175.20081891289303,63.773363664227766,221.88597263978073,12.290186078775573,803.9310210279151,633.9064617705333,89,42.456562441134885
424.67464334613817,314.4323657093978,116.43974931882278,193.6034898592592,29.34662005579675,963.6730349833954,923.0503478251901,100,36.304552791878876
343.9157831050163,324.25267104405305,74.23448468752551,160.66113859734602,5.426757041366949,931.7517077208303,908.5893379438426,189,36.72016671515588
369.157128343115,151.81953367444396,120.2148333600466,205.06446071405355,23.974739133143462,1077.351015407541,966.0555281619584,346,33.4191411075697
284.62402746822755,99.65800700461857,141.1171725287649,150.16236344014538,10.025781425193298,1106.4981891041516,941.8061743642997,241,33.59264496577217
209.0016353805093,213.2461182936104,137.68100369842736,121.86958798937106,21.92611037328481,921.6378543885136,873.2702252959273,270,22.21630053535992
256.6279786065551,328.45080442200873,74.91057740402427,219.36594023673555,12.600330128869885,1124.6508057779415,620.9331429202651,219,40.03393689847842
433.4522886043224,75.83838804203997,33.37204033975056,201.0866010323212,17.3507928934962,917.5667042019735,913.139447194663,176,37.361116124243196
106.33313499709259,224.2679700828538,86.1058676924415,219.09934118512479,24.978353199783932,978.5305439946245,938.2043243362242,341,13.154305993441763
151.07196182304315,227.3616792333074,28.51882881638175,125.06194216939653,24.124966949516523,1090.8074108056535,919.6328583087818,233,27.98728584050891
120.24116248957121,263.9206880695011,178.01940703676166,228.8255516179848,25.992695506191005,1077.1680916899154,803.3916141232104,151,22.679593070356006
117.92067302034687,47.36436664581353,69.17549214757148,200.53840600471943,1.7885197603397707,1194.94738892488,693.1607354597927,277,8.901586823732067
476.4026569648432,257.69698728555187,30.891949444664757,193.24139559264322,20.761516591192343,890.0644096863728,938.1319902754907,229,42.73364799855722
409.6094581272104,327.25170743963076,5.0895519811501755,201.1998262548891,4.199621301652886,1064.9271654158329,890.8651238960554,171,42.529798734654825
308.6364847984231,64.6859191932871,129.16447725729685,232.37632209288734,12.47455704055233,1043.872763310311,992.3044697555406,223,25.85653129747476
143.04703068644065,85.51559697259594,127.38046349094864,196.30174585265792,16.457652451640655,1166.039381796012,662.2770391023731,213,11.330275629752798
316.31098505140625,349.70223385499025,68.12083331625833,195.5235493854633,12.082184542404923,862.54485665795,690.2658332208221,282,31.692358672286325
308.32757914344893,65.15170297541631,14.342377769530202,248.78829041854956,15.588350274090224,1100.7192654347732,684.7192599526011,41,13.389021185874347
176.2088227604067,307.5786336130485,81.9257789790464,218.37492171891384,29.895789263958573,1027.3074465075074,917.0159070485347,122,20.85196809698991
290.8947256647082,177.22002832129252,62.24349901267872,177.4981947086476,4.056519411385642,909.8663479151621,674.7629185800473,227,34.11086278307227
275.3420831348443,89.00318678514374,135.42412794700186,211.9616100042806,20.263681360092768,989.7739656588697,626.6639319293224,294,31.2623003451848
370.97404314297523,313.46996445810413,121.15584989053806,170.5999613199325,11.880028991568457,933.5106388279191,999.4243226342514,88,38.01906468806816
379.44120638176327,160.30989180095958,72.918745639508,149.75381012285487,3.9902939672198636,1031.7253611153844,609.9268845780597,267,35.15062364388196
119.93376429969959,185.33424741468846,43.57851085099802,197.59074399540873,4.7621029012292855,1155.6002443258662,934.0976240635463,29,14.448860854204437
264.8295504356473,129.32401298391565,197.60719323111837,240.6636727548137,28.478193187368507,1027.7219937648808,746.1467366202611,247,29.378909779264443
375.378362914264,213.46230651657388,90.80032423922297,240.78813760201015,26.38804490135286,1052.6889673306337,936.646183903126,316,39.47924243038704
321.3799537752386,58.868594130608194,137.65484715604742,164.44768615371373,27.211258812450655,1007.4991388458837,821.848196484458,244,28.056650028012626
476.8555301228618,140.78935319463386,28.110593515672157,188.59807060882036,29.745983274821597,820.4662025781904,960.6524917945441,61,38.770934854884885
389.8251979123358,348.9884360407035,97.11793993187956,147.51266681408197,6.249461700255539,893.1434227504377,970.4771945658506,147,44.26971263798828
171.69114791582905,92.92803577240592,5.507343973893097,249.43204423485486,10.663180120921853,996.800691772833,603.6392725123104,174,9.236390648860244
131.05024885618914,236.4251992348652,101.09102358208999,247.54532802283165,20.076570897746002,924.094113497882,630.1648703971154,278,21.83448883326477
382.6644824107789,117.06842312089016,192.80348142354046,204.43616086196815,14.514076195819417,872.7054391044777,700.1434918283422,334,42.81636873396791
111.66497663831359,278.45032524717624,76.84134259716005,224.57382775807156,12.551686001350005,1001.6531367673754,867.7261665454007,142,10.648139457600678
357.74125576032384,47.114517858605936,7.799202514982317,212.963020966881,10.734337480067792,929.1239173791402,955.3088786046023,44,19.542067371527956
513.7013062269814,349.1355762282761,6.191158183868706,197.11056847513086,17.813418958303565,903.2430572693659,783.9767805175851,144,46.616208098777946
353.20863826538675,163.36423489811014,77.59735198937389,126.9352396085567,17.26780285920246,985.5941669761523,842.7892465097061,353,46.50182815288005
270.79476753086965,84.97816680472702,32.00498729263881,179.11936453184595,4.843735021927202,853.3137032328692,675.3999411182244,333,35.47871561786744
383.0468161146354,26.458829038804556,4.670419265637182,207.7222192817634,14.152195125553172,1171.0982932301629,921.9867335526742,55,21.65321270147473
301.6312718162673,61.11284583151467,151.24272279003537,208.079109804879,16.604153286295496,1147.0808391676956,986.931244541388,307,27.67328087286422
340.07138729901135,187.11862148016635,91.70460177637814,168.50594039490986,17.108608161941714,1083.048234296214,707.439573165839,358,42.09873184885424
514.2445158616711,121.32114351526307,57.84895439453091,242.41995826554398,6.303215787370554,842.4855310353825,797.9303806402186,161,35.92114391069137
269.88516063234067,298.3980117177394,180.01663660329615,141.75641419078153,22.268141767568604,1110.3509017878773,634.4464442025495,285,44.09076752252588
522.9238480825222,155.11950851825014,23.227792040105122,185.04672800802288,0.755972844632089,1123.1829312436075,823.6546625851873,325,45.954436517285934
498.35428246066806,89.53713813154677,191.18376579106385,209.81491695160696,10.64495566629488,1107.1058470857351,801.1133767386723,198,35.00039230014655
186.14809930729044,222.17219517745082,62.793343475470564,210.6276547659352,23.406379456069008,845.5863548476965,657.7745936620311,159,14.149623361397051
130.5189723850728,254.4397980787605,177.68073446173625,204.323064379946,16.91678763166207,1057.563182827106,776.82648524723,80,17.33578695572328
144.34232060606774,60.13508684434195,120.58857529589231,155.78746774874182,7.8348729753258075,1133.7299182997594,733.6418608346253,31,17.299303065185583
108.01760328668188,60.342917863794355,165.34147194829748,140.30685392926085,20.848593580291432,1030.941360487867,808.7323501220758,112,8.86221280555646
141.5549027326085,13.201713696075469,196.80263264209285,202.67224248747243,17.0217283246822,1058.5629500912355,834.2617341715197,46,7.574597447269257
400.522980303197,265.1047254236306,57.681087563749145,197.9092750981269,23.887308283691617,983.3453917705225,603.3982314428838,353,44.98534827548927
131.32300532250076,238.96962994384984,192.2270970815186,143.31628133760134,22.050755585694702,1011.482927953621,904.4023931798222,205,16.62687524738397
240.34927732925496,170.867115269933,77.89637898048407,211.66808892417322,18.30323766108704,813.7507433406901,885.2057167446962,52,22.17920389174052
471.74513682656,303.901361628911,77.10238094738446,179.17235892537533,14.645330259324421,1055.5852087893138,746.5145544826089,138,39.75595148887094
110.23965172376339,290.04125506201916,68.07742085090113,206.8088769084099,3.9954637700257023,832.5788851564637,621.1743742275273,74,16.83816854479988
458.36613233913175,210.7275711828308,108.28152146951705,228.85772037011958,7.839990536561513,974.0058377360893,901.9730159140202,41,34.46406170249249
224.01610090029595,312.5776609847731,30.82900863569742,142.064695715,12.572984187512558,917.0620390669632,982.070064191253,77,22.333082702412703
151.99252415352873,74.10283561323656,110.74229707160224,122.48883283958877,17.97897861019166,1018.1711800846853,696.0606384088056,187,19.223223610658525
406.56435276022626,40.29106298318204,108.3409624820008,221.28333623145227,15.411235656459144,853.3665342092828,729.4098454948152,52,32.87392891618404
376.73485258314895,97.10986014611626,152.380362520974,199.26066526984008,8.645535778785884,1076.6573607893274,673.525155792726,87,33.11741308279831
486.0876859519033,20.551268192153348,166.72999238751711,210.95314405087584,0.19393073369131653,1118.004614771388,830.7744493379358,109,37.400918745541034
423.4312592737097,191.22103008037152,88.08827006248481,228.96014674852353,14.887176657024417,865.3417798972625,661.9365578589819,225,39.8157114223486
453.53160936933335,337.17804922618615,60.46664987029875,224.36542152718505,8.568779656867292,841.7252349407529,742.4775773845518,248,48.09386654283887
224.09521193137485,14.163674640663473,51.86697946341889,244.9196191007472,22.03824902131605,858.2061931149436,878.8052055737052,69,13.62819825137586
178.07339926307804,43.95956904360965,38.924767340974384,189.67156025077537,0.7183879581145047,1150.8510247594006,824.0463932037394,120,8.18885325595778
430.2704907219777,162.7916501820367,11.529516439804976,183.5044322457877,17.544834339173725,1011.2757047025425,754.585025731174,67,38.47096732376552
455.00728527759617,336.19500631004576,68.48959576694267,172.2453359857949,28.24422712518196,986.9043984030011,768.0998407230168,61,43.34427573494026
535.8222624802963,113.81619779163019,54.04953842615665,139.9798355697466,5.2322780133449855,842.6847276409417,824.8443530492918,327,54.56111740382766
281.5517778410276,182.60453112782128,193.28347717328148,194.4389402746629,14.149484722517862,1059.8224027027848,602.3458911548645,191,35.052047490054555
263.6879577488246,14.966229258141155,111.54176525000878,156.01162816237724,2.742659754514145,1147.1998367580359,631.4039473814439,189,32.19812833798797
441.6217027264786,53.40355234635199,69.4554078061015,239.7699765876868,18.770457367840578,1131.2743477293811,952.5032271052046,151,35.027329710082974
249.95355771132785,355.1868442651849,116.0935201987392,195.8148045560227,16.515950417886767,1050.4218835923205,631.1515956365163,286,39.812917240201294
509.5332232655685,347.44273071697637,27.8393402691391,197.06922346605432,12.22096572638497,830.1114866606695,882.721438484202,96,40.981491257271465
477.7016108109252,1.7783931363874617,88.80874984044058,166.1402059140113,15.641310644212236,844.9588108704052,968.015265643621,312,45.15713156579201
288.7573720450081,342.652242752366,125.24686428421276,126.75861575710198,26.897239754070306,819.7235948439298,708.2734417206924,309,48.978158701594914
430.38326982825885,230.08317761358012,97.77956635849027,124.12668949848852,5.888829069332012,902.9916865969877,748.1965748238057,263,53.73353058050965
431.99886459726025,312.450586027208,80.35576013086485,175.03356873991567,0.676935351160417,854.264586864151,827.5685623378865,97,43.32695227262285
145.37450228781034,163.70634802818927,198.76967777993963,130.9934991526409,25.84994654097303,904.0192161009736,952.6835878554339,113,20.727157253475795
497.1232789390093,185.61457028853008,176.0629524297854,198.8901042202181,17.313512471637196,954.0232222875846,976.762234904168,125,41.315605859325224
322.31104387705716,175.98476889249127,124.68119163188803,234.52649073315547,26.719753663855272,1177.1931136284543,895.8252992445073,132,25.160181035213427
463.6412850874063,240.07113271659756,113.87547223645656,234.77892614743388,17.908356702395178,1044.1504239126768,634.6479043418776,121,42.454268272839336
240.82182445346916,50.27445171227264,124.13209596491681,205.6759033171902,24.304832698791074,1133.9895142731848,867.6616622139403,197,12.330185021716382
494.0302205383282,10.790492354164062,40.26242156448665,147.46013809148104,12.890200900654438,1084.1406002849328,764.1214887490648,294,37.11683012925231
271.24873864303174,110.85477897282873,79.02754865286371,232.18958807665337,22.495797938648064,845.0012522106526,788.2803997964246,122,22.032627353776995
104.76856665133128,253.6850745851928,7.891906578179864,235.19214659071707,27.39124400669568,1094.3681625495797,619.6593561380708,282,15.721179847544384
498.368069624476,72.66724276426142,95.10920749736533,145.56496604388462,17.16368891166619,910.0395526236498,676.4248557385433,260,40.42056332756774
140.16613778589877,242.43567599697025,108.60491679153263,215.86539115018803,5.423554516871386,1055.6431387978826,916.2054430134591,39,8.528634908381239
240.49800053978254,349.1683365986174,45.54994722064192,157.247541360526,8.063928450905944,936.3847894571954,781.5835332191439,54,23.174525418880776
518.0272655023541,33.80425768419062,192.80576943310274,224.34324060588085,5.959337306922174,1199.0689053058636,720.6648966524596,161,40.073035536922866
518.2671446525246,242.13676256104546,181.8909221874484,249.64092698746836,7.405710827871987,905.4205917987111,753.6076295859832,289,61.29108018909734
352.31267077424593,159.75007894964563,144.42864709118118,123.90338069282106,9.19246348053109,911.6521883097079,941.759805330272,200,42.93364897640935
